day,time,snsr_11,snsr_12,snsr_21,snsr_22
0,00:01:41.73,1.95,5.86,-2.07,0.8
0,00:01:41.75,2.64,4.6,-2.87,-1.61
0,00:01:41.77,0.34,2.99,-1.03,-1.49
0,00:01:41.79,3.33,0.69,-1.15,-1.38
0,00:01:41.81,2.64,1.72,-0.57,-2.07
0,00:01:41.83,4.71,1.15,1.84,-2.76
0,00:01:41.86,2.07,3.22,0.11,-0.57
0,00:01:41.88,2.76,3.56,2.87,1.15
0,00:01:41.90,4.83,-1.49,2.87,14.94
0,00:01:41.92,2.87,-16.67,-0.92,4.14
0,00:01:41.94,3.68,-0.8,-2.07,1.03
0,00:01:41.96,4.6,1.84,1.95,-18.74
0,00:01:41.98,3.1,-5.63,3.1,-2.87
0,00:01:42.00,-0.34,-1.61,12.3,-0.23
0,00:01:42.03,-11.95,0.8,-0.23,1.95
0,00:01:42.05,0.46,1.84,2.07,-0.23
0,00:01:42.07,0.92,-0.8,3.22,-1.15
0,00:01:42.09,1.03,-0.34,2.18,0.34
0,00:01:42.11,5.17,5.06,1.95,0.46
0,00:01:42.13,3.45,4.02,-10.81,-2.64
0,00:01:42.15,2.64,1.61,-3.1,-0.57
0,00:01:42.17,0.11,1.95,-2.07,0.46
0,00:01:42.19,2.53,4.02,-1.03,0.34
0,00:01:42.21,2.3,1.03,1.95,4.83
0,00:01:42.24,3.68,1.49,-0.34,5.29
0,00:01:42.26,3.79,0.46,0.23,1.26
0,00:01:42.28,3.22,-1.95,1.26,1.95
0,00:01:42.30,4.25,-2.99,8.97,0.34
0,00:01:42.32,3.68,-6.21,10.46,-2.53
0,00:01:42.34,3.33,-3.1,2.3,-3.56
0,00:01:42.36,3.22,11.27,1.26,-2.76
0,00:01:42.38,4.25,-1.26,2.18,-2.18
0,00:01:42.40,4.83,-1.49,1.49,1.84
0,00:01:42.42,-4.6,0.57,1.38,-0.23
0,00:01:42.45,-11.04,1.03,-6.32,0
0,00:01:42.47,0.57,0.8,0.11,-1.61
0,00:01:42.49,2.3,1.95,0.46,-0.57
0,00:01:42.51,-0.23,1.15,1.72,-0.34
0,00:01:42.53,2.64,0.11,0.46,-0.92
0,00:01:42.55,1.95,3.33,-1.15,0.34
0,00:01:42.57,1.72,0.57,0.11,0.11
0,00:01:42.59,1.84,0.57,1.26,-1.03
0,00:01:42.61,2.07,0.69,-0.23,-1.49
0,00:01:42.63,2.07,2.64,-0.34,-0.11
0,00:01:42.66,3.33,2.18,-0.57,0.69
0,00:01:42.68,2.99,-0.57,1.38,1.03
0,00:01:42.70,3.56,-3.22,2.76,0
0,00:01:42.72,1.03,-2.18,2.18,0.34
0,00:01:42.74,3.56,-6.67,4.71,-4.02
0,00:01:42.76,5.17,1.49,3.22,-2.07
0,00:01:42.78,4.94,-0.69,1.38,-1.38
0,00:01:42.80,3.91,-1.95,1.95,1.95
0,00:01:42.83,4.25,0,0.23,2.07
0,00:01:42.85,-4.37,1.84,1.38,0.46
0,00:01:42.87,-8.28,1.15,1.72,1.49
0,00:01:42.89,-3.45,-0.11,3.45,0.92
0,00:01:42.91,1.72,-0.34,0.46,-1.38
0,00:01:42.93,0.11,2.87,-0.11,-1.26
0,00:01:42.95,4.48,3.33,-0.11,-1.38
0,00:01:42.97,0.11,2.41,0.69,-1.61
0,00:01:42.99,1.84,0.69,0.34,-1.49
0,00:01:43.01,3.45,-0.92,-2.87,1.84
0,00:01:43.03,2.64,5.63,1.26,1.72
0,00:01:43.06,3.68,4.37,0.23,0.34
0,00:01:43.08,3.45,-2.76,1.26,1.15
0,00:01:43.10,4.48,-11.27,2.87,2.41
0,00:01:43.12,2.99,-0.92,2.18,-3.56
0,00:01:43.14,7.01,-1.61,0.92,-2.87
0,00:01:43.16,3.1,-0.8,1.61,-0.69
0,00:01:43.18,4.94,-1.84,4.48,0.34
0,00:01:43.20,-9.89,-1.38,0,0.8
0,00:01:43.22,-4.94,1.38,3.68,1.26
0,00:01:43.25,-2.76,0.23,-1.03,0.8
0,00:01:43.27,2.18,7.01,5.75,-2.64
0,00:01:43.29,1.15,3.79,1.26,-2.87
0,00:01:43.31,2.3,2.87,0.23,-3.56
0,00:01:43.33,2.99,1.61,-3.68,1.26
0,00:01:43.35,1.38,1.15,-0.34,0.46
0,00:01:43.37,2.18,2.99,0.8,3.33
0,00:01:43.39,4.94,3.56,-2.07,1.84
0,00:01:43.41,3.68,-0.46,-0.23,4.02
0,00:01:43.44,7.01,-13.68,0.34,1.95
0,00:01:43.46,5.17,-4.25,0.11,0.34
0,00:01:43.48,3.33,7.36,2.18,-5.75
0,00:01:43.50,2.07,1.95,1.72,-4.94
0,00:01:43.52,1.15,-3.56,14.6,-0.34
0,00:01:43.54,-0.92,0.69,1.03,-0.34
0,00:01:43.56,-4.02,0.34,0.11,0.23
0,00:01:43.58,-0.8,0.8,2.07,0
0,00:01:43.60,0.34,1.38,2.53,-1.03
0,00:01:43.62,2.3,3.1,5.29,-4.48
0,00:01:43.65,1.49,4.25,1.03,-1.49
0,00:01:43.67,2.18,1.26,-0.57,0.23
0,00:01:43.69,2.53,4.14,-0.11,3.91
0,00:01:43.71,1.15,-0.34,-8.28,3.45
0,00:01:43.73,0,0.34,-1.84,1.72
0,00:01:43.75,1.26,-1.38,1.03,0.69
0,00:01:43.77,2.3,-1.15,2.76,-3.1
0,00:01:43.79,2.64,-2.07,2.3,-3.91
0,00:01:43.81,3.45,-3.56,1.72,-1.84
0,00:01:43.83,4.48,-2.76,1.49,-1.84
0,00:01:43.86,5.75,1.95,1.84,-0.11
0,00:01:43.88,5.4,2.41,1.26,1.95
0,00:01:43.90,3.22,0.34,2.99,1.15
0,00:01:43.92,-14.25,-2.87,2.3,-0.11
0,00:01:43.94,1.61,0.8,2.87,1.72
0,00:01:43.96,4.6,0.69,0.34,1.72
0,00:01:43.98,6.44,3.68,1.26,-0.92
0,00:01:44.00,-0.69,6.32,-0.57,0.46
0,00:01:44.02,2.53,1.95,-0.34,0.23
0,00:01:44.04,2.18,1.49,0.69,-1.26
0,00:01:44.07,2.3,0.57,1.15,-1.61
0,00:01:44.09,1.38,-2.76,-0.11,-2.99
0,00:01:44.11,2.64,-1.15,0.8,1.95
0,00:01:44.13,3.56,-3.79,1.38,1.49
0,00:01:44.15,4.14,-2.99,0.11,0.34
0,00:01:44.17,1.84,-0.11,2.18,-0.23
0,00:01:44.19,3.33,9.2,2.41,-1.03
0,00:01:44.21,-6.09,0.23,2.76,-2.87
0,00:01:44.24,-1.49,0.69,2.64,-1.95
0,00:01:44.26,1.38,1.95,-0.46,-2.87
0,00:01:44.28,1.38,0.92,0.46,2.41
0,00:01:44.30,12.99,2.76,-1.03,2.18
0,00:01:44.32,0.92,2.87,-3.56,1.38
0,00:01:44.34,2.07,-1.72,0.11,-1.26
0,00:01:44.36,1.72,-0.57,3.68,-3.56
0,00:01:44.38,3.22,0.11,1.49,-2.18
0,00:01:44.40,2.18,-2.3,0.57,0.46
0,00:01:44.42,4.14,-2.76,1.49,0.8
0,00:01:44.44,2.41,0.92,1.49,-0.11
0,00:01:44.47,1.49,1.84,0.34,1.03
0,00:01:44.49,-0.34,1.49,2.3,0.46
0,00:01:44.51,-0.8,1.03,2.99,1.49
0,00:01:44.53,0.46,2.41,-0.34,0.34
0,00:01:44.55,3.45,-3.22,0.23,0.34
0,00:01:44.57,3.45,3.45,1.72,2.41
0,00:01:44.59,0.69,2.53,0.23,0.34
0,00:01:44.61,3.1,2.07,1.61,-1.84
0,00:01:44.63,1.72,2.64,2.18,-2.87
0,00:01:44.66,2.3,1.95,1.38,-1.49
0,00:01:44.68,2.87,-6.44,-0.69,1.61
0,00:01:44.70,2.99,-2.41,1.26,-0.46
0,00:01:44.72,3.22,0.57,2.3,2.18
0,00:01:44.74,-2.87,2.76,1.84,-0.34
0,00:01:44.76,-0.8,0.92,1.49,0
0,00:01:44.78,2.99,1.03,1.26,-0.23
0,00:01:44.80,-1.38,-1.61,-0.23,-0.57
0,00:01:44.82,6.67,1.49,2.07,-4.83
0,00:01:44.85,0.57,4.02,1.03,1.72
0,00:01:44.87,2.07,-1.72,1.61,-0.23
0,00:01:44.89,5.4,0.8,-0.23,-1.26
0,00:01:44.91,2.3,-2.18,2.07,-2.64
0,00:01:44.93,3.22,0.92,1.72,-1.49
0,00:01:44.95,-0.8,-2.18,1.95,1.49
0,00:01:44.97,1.95,0.34,0.34,1.38
0,00:01:44.99,2.3,1.72,-0.92,0.46
0,00:01:45.01,-2.3,1.61,1.26,1.72
0,00:01:45.03,-1.03,-2.07,3.56,0.34
0,00:01:45.06,-0.92,8.85,0.92,-2.18
0,00:01:45.08,2.07,5.63,-0.92,0.57
0,00:01:45.10,2.3,2.64,1.49,1.03
0,00:01:45.12,2.18,0.11,-1.84,-1.03
0,00:01:45.14,1.61,4.25,2.3,-0.46
0,00:01:45.16,2.99,-0.69,1.72,-1.26
0,00:01:45.18,4.83,-4.48,0,1.26
0,00:01:45.20,3.91,-0.92,1.26,1.03
0,00:01:45.22,-0.57,2.3,0.69,1.38
0,00:01:45.24,1.26,0.8,1.49,0.69
0,00:01:45.27,3.91,-0.92,1.84,-2.3
0,00:01:45.29,3.91,2.07,3.56,1.72
0,00:01:45.31,-1.84,-2.99,3.33,0.57
0,00:01:45.33,1.15,-1.84,0.46,-2.99
0,00:01:45.35,1.84,8.51,1.15,-1.84
0,00:01:45.37,4.71,-0.11,2.18,-0.69
0,00:01:45.39,4.14,0.11,-1.03,0.11
0,00:01:45.41,3.68,1.38,-0.69,0.92
0,00:01:45.43,-0.57,1.84,-2.18,1.26
0,00:01:45.46,1.15,0.46,1.72,-0.34
0,00:01:45.48,2.07,6.09,1.49,-0.34
0,00:01:45.50,-0.11,2.87,1.03,1.38
0,00:01:45.52,4.14,-6.78,2.41,-4.14
0,00:01:45.54,1.72,-5.06,2.76,-2.18
0,00:01:45.56,0.69,1.15,2.41,-1.61
0,00:01:45.58,1.61,2.76,2.53,1.95
0,00:01:45.60,6.44,-1.03,1.15,0.8
0,00:01:45.62,1.03,0.92,-1.26,-0.34
0,00:01:45.65,-0.57,0.23,0.11,2.07
0,00:01:45.67,2.18,4.71,0.11,0.11
0,00:01:45.69,1.84,3.33,0.23,0.46
0,00:01:45.71,2.76,-0.46,0.11,-4.14
0,00:01:45.73,3.56,-4.48,2.07,-2.07
0,00:01:45.75,1.49,1.72,2.07,1.49
0,00:01:45.77,2.87,1.03,1.26,0.69
0,00:01:45.79,4.48,1.38,0.92,0
0,00:01:45.81,0,-0.46,0.8,1.38
0,00:01:45.83,1.95,0.11,-1.95,0.8
0,00:01:45.85,3.33,4.48,0,-0.34
0,00:01:45.88,3.33,-2.18,0.57,-1.84
0,00:01:45.90,-2.64,-0.34,3.33,-1.84
0,00:01:45.92,6.55,0.23,1.15,-2.64
0,00:01:45.94,0.23,2.76,2.87,-1.61
0,00:01:45.96,4.94,2.53,2.18,2.18
0,00:01:45.98,1.38,1.38,1.61,1.72
0,00:01:46.00,2.3,-0.23,-3.68,-1.61
0,00:01:46.02,2.41,4.83,1.49,2.76
0,00:01:46.04,1.84,-0.34,2.07,2.07
0,00:01:46.07,4.25,-7.59,0.8,-2.87
0,00:01:46.09,0.69,-0.46,4.25,-1.03
0,00:01:46.11,0.69,0.46,2.64,0.23
0,00:01:46.13,2.53,-0.92,4.71,-2.41
0,00:01:46.15,2.3,1.95,0.57,-1.15
0,00:01:46.17,-2.3,1.38,-0.46,0.11
0,00:01:46.19,1.95,0.34,-1.26,0.69
0,00:01:46.21,3.22,1.15,1.61,0.8
0,00:01:46.23,0.69,1.03,-0.8,-0.23
0,00:01:46.26,2.3,0.46,0.11,0.23
0,00:01:46.28,2.07,2.64,0.92,1.49
0,00:01:46.30,1.84,3.1,1.38,-0.46
0,00:01:46.32,2.53,2.76,0.34,0
0,00:01:46.34,2.18,1.38,0,1.26
0,00:01:46.36,1.84,1.49,-0.23,2.53
0,00:01:46.38,2.41,-0.11,-0.23,-0.8
0,00:01:46.40,2.3,-1.49,1.72,-2.18
0,00:01:46.42,2.41,-0.11,2.18,-0.23
0,00:01:46.44,3.45,0,2.64,-1.38
0,00:01:46.47,0.92,-1.03,2.07,-1.38
0,00:01:46.49,2.3,0.46,2.64,-0.57
0,00:01:46.51,1.72,1.26,2.41,-0.11
0,00:01:46.53,1.38,0.23,0.8,-1.38
0,00:01:46.55,3.56,0.11,1.03,0
0,00:01:46.57,2.53,0.46,0.23,1.03
0,00:01:46.59,2.64,1.49,0.8,0.57
0,00:01:46.61,2.18,0.8,1.49,-0.57
0,00:01:46.63,2.3,0.23,1.49,-1.38
0,00:01:46.65,1.49,0.69,1.84,-0.23
0,00:01:46.68,1.84,-0.57,1.26,-0.8
0,00:01:46.70,1.72,-0.11,0.57,-0.11
0,00:01:46.72,1.38,0.92,0,0
0,00:01:46.74,1.38,1.61,0.57,0
0,00:01:46.76,1.03,1.72,1.61,-0.23
0,00:01:46.78,0.11,0.69,1.38,0.34
0,00:01:46.80,0.57,0.34,0.69,0.11
0,00:01:46.82,2.07,0.11,0.57,0.11
0,00:01:46.84,1.95,0.46,0.46,-0.46
0,00:01:46.87,1.95,0.8,0.8,0.11
0,00:01:46.89,2.3,1.49,0.92,-0.23
0,00:01:46.91,1.72,1.26,0.46,-0.23
0,00:01:46.93,1.72,1.15,0.8,-0.34
0,00:01:46.95,1.84,1.49,1.26,0.11
0,00:01:46.97,1.49,1.38,1.03,-0.23
0,00:01:46.99,3.45,1.03,0.57,-1.84
0,00:01:47.01,1.95,0.46,1.15,0.23
0,00:01:47.03,1.84,0.23,0.69,0
0,00:01:47.06,1.84,0.23,0.92,0
0,00:01:47.08,2.18,0.69,1.15,-0.34
0,00:01:47.10,2.07,0.11,1.15,-0.23
0,00:01:47.12,1.84,0.46,0.92,-0.11
0,00:01:47.14,2.07,0.57,1.03,-0.34
0,00:01:47.16,2.18,1.38,0.8,-0.46
0,00:01:47.18,1.95,0.57,1.26,-0.46
0,00:01:47.20,2.18,0.8,1.15,-0.23
0,00:01:47.22,1.84,0.69,1.38,0.11
0,00:01:47.24,2.07,0.69,0.92,0
0,00:01:47.26,2.18,0.34,0.92,0
0,00:01:47.29,1.61,0.23,0.92,-0.11
0,00:01:47.31,1.72,0.69,1.03,-0.23
0,00:01:47.33,1.15,1.03,1.61,0
0,00:01:47.35,1.61,1.15,1.38,-0.23
0,00:01:47.37,1.84,1.03,1.15,-0.11
0,00:01:47.39,1.72,0.23,1.15,-0.11
0,00:01:47.41,1.72,0.46,0.92,-0.11
0,00:01:47.43,2.3,0.57,1.38,0.23
0,00:01:47.46,2.3,0.92,1.15,-0.23
0,00:01:47.48,1.95,1.03,1.26,-0.46
0,00:01:47.50,2.07,0.92,1.72,-0.34
0,00:01:47.52,1.95,0.92,1.15,1.72
0,00:01:47.54,1.84,1.26,1.03,-0.11
0,00:01:47.56,1.84,1.15,0.69,0.11
0,00:01:47.58,1.61,0.8,1.03,0.11
0,00:01:47.60,1.95,0.34,0.8,0.23
0,00:01:47.62,2.18,0.8,1.03,-0.11
0,00:01:47.64,2.07,0.69,1.38,-0.11
0,00:01:47.67,1.49,0.92,0.8,-0.46
0,00:01:47.69,1.72,1.03,0.92,-0.23
0,00:01:47.71,1.84,0.57,1.15,-0.11
0,00:01:47.73,1.72,0.92,1.15,-0.11
0,00:01:47.75,2.18,0.8,1.26,0.23
0,00:01:47.77,1.84,0.69,0.92,0.11
0,00:01:47.79,1.61,0.8,1.26,0
0,00:01:47.81,1.84,0.69,1.61,-0.11
0,00:01:47.83,1.61,0.92,1.72,-0.11
0,00:01:47.85,1.72,0.57,1.15,-0.23
0,00:01:47.88,1.72,1.03,0.8,0
0,00:01:47.90,1.72,0.46,1.03,0
0,00:01:47.92,1.95,0.57,0.92,0
0,00:01:47.94,1.26,0.8,0.46,-0.23
0,00:01:47.96,1.95,0.69,1.03,-0.23
0,00:01:47.98,2.07,0.69,1.15,-0.34
0,00:01:48.00,2.07,0.8,1.15,-0.34
0,00:01:48.02,1.72,0.69,1.15,-0.34
0,00:01:48.04,1.95,0.57,0.8,0.23
0,00:01:48.06,1.95,0.57,0.69,-0.46
0,00:01:48.09,2.18,0.46,0.57,-0.11
0,00:01:48.11,1.84,0.8,0.8,-1.84
0,00:01:48.13,1.72,0.8,1.26,0
0,00:01:48.15,1.61,0.34,1.03,-0.11
0,00:01:48.17,1.95,0.92,1.26,-0.23
0,00:01:48.19,1.84,0.69,0.69,-0.11
0,00:01:48.21,1.95,0.92,0.92,-0.34
0,00:01:48.23,1.72,0.8,0.8,0
0,00:01:48.25,2.18,0.69,0.8,-0.23
0,00:01:48.28,1.72,0.8,1.38,0.11
0,00:01:48.30,2.07,0.69,1.15,-0.11
0,00:01:48.32,1.61,0.8,1.15,-0.69
0,00:01:48.34,1.61,0.8,1.03,-0.34
0,00:01:48.36,1.95,0.92,1.15,0
0,00:01:48.38,1.95,1.03,1.26,0.23
0,00:01:48.40,1.49,0.92,0.92,0
0,00:01:48.42,1.84,0.8,0.69,0.11
0,00:01:48.44,1.84,0.69,1.03,-0.11
0,00:01:48.47,1.84,0.92,1.15,-0.23
0,00:01:48.49,1.84,0.92,0.69,-0.11
0,00:01:48.51,1.84,0.57,0.8,-0.11
0,00:01:48.53,2.07,0.92,1.15,-0.11
0,00:01:48.55,2.07,0.69,0.92,0
0,00:01:48.57,1.84,0.69,0.69,-0.46
0,00:01:48.59,1.95,0.8,0.57,0.11
0,00:01:48.61,1.95,0.69,1.15,0
0,00:01:48.63,1.95,0.8,1.03,0
0,00:01:48.65,1.72,0.92,1.03,-0.11
0,00:01:48.67,1.72,1.03,1.26,0.11
0,00:01:48.70,1.95,1.03,1.03,0
0,00:01:48.72,1.95,0.69,1.15,0.11
0,00:01:48.74,1.84,0.57,1.03,-0.11
0,00:01:48.76,2.18,1.03,1.15,-0.11
0,00:01:48.78,1.84,0.8,1.15,0
0,00:01:48.80,1.95,0.92,1.26,-0.23
0,00:01:48.82,1.95,0.92,1.03,-0.11
0,00:01:48.84,1.61,0.92,1.26,-0.11
0,00:01:48.87,1.84,0.69,1.15,0.11
0,00:01:48.89,1.84,0.92,0.8,-0.23
0,00:01:48.91,2.07,0.57,0.92,-0.11
0,00:01:48.93,1.95,0.69,0.8,0.11
0,00:01:48.95,1.72,0.57,1.26,0
0,00:01:48.97,2.07,1.03,0.69,-0.46
0,00:01:48.99,1.72,0.69,0.92,-0.34
0,00:01:49.01,2.07,0.92,1.03,-0.11
0,00:01:49.03,1.95,0.57,1.03,0.23
0,00:01:49.05,1.95,0.8,1.38,-0.11
0,00:01:49.08,1.95,1.03,1.38,-0.11
0,00:01:49.10,2.07,0.69,1.15,0.11
0,00:01:49.12,1.72,0.92,1.15,-0.34
0,00:01:49.14,1.95,0.8,0.69,0.11
0,00:01:49.16,2.07,0.69,0.8,1.49
0,00:01:49.18,1.84,1.03,1.38,0.11
0,00:01:49.20,1.72,0.8,1.15,-0.23
0,00:01:49.22,1.72,0.69,1.03,-0.11
0,00:01:49.24,1.72,0.69,1.38,-0.23
0,00:01:49.26,2.07,0.8,1.03,0
0,00:01:49.28,2.07,0.92,0.69,-0.11
0,00:01:49.31,2.18,0.8,1.15,-0.57
0,00:01:49.33,1.95,0.57,0.8,-0.11
0,00:01:49.35,1.72,0.92,0.69,0
0,00:01:49.37,2.18,0.92,0.46,0
0,00:01:49.39,1.72,0.92,0.8,0
0,00:01:49.41,1.95,0.69,1.15,-0.11
0,00:01:49.43,1.72,0.69,0.8,0.23
0,00:01:49.45,1.95,0.92,1.15,-0.23
0,00:01:49.47,1.84,0.8,1.15,-0.23
0,00:01:49.50,1.95,0.92,0.92,0.11
0,00:01:49.52,1.84,0.8,1.03,-0.46
0,00:01:49.54,2.3,0.8,1.03,0.11
0,00:01:49.56,2.07,0.8,1.15,0
0,00:01:49.58,1.61,0.8,1.38,-0.34
0,00:01:49.60,1.84,0.69,0.8,-0.46
0,00:01:49.62,1.95,0.92,0.92,1.72
0,00:01:49.64,1.95,1.03,1.03,-0.11
0,00:01:49.66,1.95,0.57,1.03,-0.11
0,00:01:49.69,1.84,0.8,0.92,-0.11
0,00:01:49.71,1.72,0.8,0.92,-0.11
0,00:01:49.73,1.84,1.03,0.69,-0.11
0,00:01:49.75,2.07,0.46,1.15,-0.23
0,00:01:49.77,2.07,0.8,1.03,0
0,00:01:49.79,1.61,0.8,1.38,0.11
0,00:01:49.81,1.84,0.92,1.15,-0.11
0,00:01:49.83,1.84,0.57,1.15,-0.11
0,00:01:49.85,1.95,0.34,1.03,-0.23
0,00:01:49.88,1.84,0.46,0.69,-0.11
0,00:01:49.90,1.95,0.92,1.38,-0.11
0,00:01:49.92,1.72,0.8,0.92,-0.11
0,00:01:49.94,1.84,0.69,1.38,-0.23
0,00:01:49.96,2.18,0.57,1.03,0
0,00:01:49.98,1.61,0.92,0.8,-0.34
0,00:01:50.00,1.95,0.57,1.26,-0.23
0,00:01:50.02,1.84,0.69,1.26,-0.23
0,00:01:50.04,1.84,0.69,1.15,-0.46
0,00:01:50.06,2.07,0.8,1.03,-0.46
0,00:01:50.08,1.95,0.69,0.8,-0.11
0,00:01:50.11,1.72,0.8,1.03,0
0,00:01:50.13,2.07,1.03,1.03,0
0,00:01:50.15,1.95,1.03,0.69,0.11
0,00:01:50.17,2.07,0.69,0.92,0.23
0,00:01:50.19,1.72,0.69,1.03,-0.23
0,00:01:50.21,1.84,0.92,1.03,0
0,00:01:50.23,1.84,0.46,0.92,0.11
0,00:01:50.25,1.84,0.69,1.26,-0.11
0,00:01:50.28,1.84,0.57,0.92,-0.23
0,00:01:50.30,1.95,0.8,0.69,-0.11
0,00:01:50.32,1.84,0.8,0.92,0.11
0,00:01:50.34,1.84,1.03,0.57,-0.23
0,00:01:50.36,1.84,1.15,0.92,-0.23
0,00:01:50.38,1.72,0.8,1.15,0
0,00:01:50.40,1.84,1.03,1.38,-0.23
0,00:01:50.42,1.84,0.46,1.38,-0.11
0,00:01:50.44,1.72,0.92,0.8,0
0,00:01:50.46,1.84,0.8,1.15,-0.23
0,00:01:50.49,1.72,0.92,0.8,0
0,00:01:50.51,1.95,0.69,1.03,0
0,00:01:50.53,1.72,0.69,1.15,-0.46
0,00:01:50.55,1.49,0.92,0.69,-0.23
0,00:01:50.57,1.84,0.92,1.49,0
0,00:01:50.59,1.72,0.92,0.92,-0.23
0,00:01:50.61,2.07,0.69,1.03,-0.34
0,00:01:50.63,0.11,0.57,0.92,-0.11
0,00:01:50.65,1.61,0.8,0.92,-0.23
0,00:01:50.67,1.84,0.69,1.03,-0.23
0,00:01:50.70,1.95,0.46,1.38,0
0,00:01:50.72,1.84,0.69,1.38,0.11
0,00:01:50.74,1.84,0.92,0.8,-0.23
0,00:01:50.76,2.3,0.8,0.92,-0.23
0,00:01:50.78,1.84,0.92,0.92,-0.23
0,00:01:50.80,1.72,0.92,1.26,0
0,00:01:50.82,1.72,0.57,1.15,0.11
0,00:01:50.84,1.84,0.46,1.38,0
0,00:01:50.86,1.95,0.8,0.92,0
0,00:01:50.88,2.18,0.46,0.46,0
0,00:01:50.91,2.07,0.69,1.03,0
0,00:01:50.93,2.18,0.8,0.92,-0.34
0,00:01:50.95,1.72,0.8,1.15,0.11
0,00:01:50.97,1.84,0.57,1.03,-0.23
0,00:01:50.99,1.95,1.03,1.15,-0.34
0,00:01:51.01,1.95,0.8,1.15,0.11
0,00:01:51.03,1.84,0.46,0.92,0
0,00:01:51.05,2.3,0.46,1.15,0
0,00:01:51.07,2.18,0.92,1.03,-0.34
0,00:01:51.10,1.84,0.92,0.8,-0.11
0,00:01:51.12,1.72,0.92,1.15,0
0,00:01:51.14,1.84,0.92,1.15,0.23
0,00:01:51.16,1.95,0.69,0.69,-0.34
0,00:01:51.18,1.95,0.8,1.15,-0.11
0,00:01:51.20,1.84,0.92,1.15,-0.11
0,00:01:51.22,2.07,0.69,1.15,-0.11
0,00:01:51.24,1.61,0.46,1.15,-0.57
0,00:01:51.26,1.72,0.92,1.49,-0.11
0,00:01:51.28,1.84,0.57,0.8,-0.11
0,00:01:51.31,1.95,0.57,0.92,0.34
0,00:01:51.33,2.07,0.57,0.92,0
0,00:01:51.35,1.84,0.8,1.03,-0.34
0,00:01:51.37,2.07,0.69,0.69,-0.23
0,00:01:51.39,1.72,0.8,1.03,0
0,00:01:51.41,1.61,0.92,0.69,-0.23
0,00:01:51.43,1.72,0.8,0.69,0.11
0,00:01:51.45,2.07,1.03,1.26,0
0,00:01:51.47,1.72,0.92,1.03,-0.11
0,00:01:51.49,2.07,0.69,1.03,0.11
0,00:01:51.52,1.95,0.69,1.03,-0.11
0,00:01:51.54,2.18,0.8,1.26,-0.46
0,00:01:51.56,2.07,0.8,1.15,-0.34
0,00:01:51.58,1.72,0.57,1.15,0
0,00:01:51.60,1.95,0.92,1.15,-0.11
0,00:01:51.62,1.84,0.69,1.03,-0.34
0,00:01:51.64,1.95,1.03,1.26,0
0,00:01:51.66,1.95,0.57,1.03,-0.34
0,00:01:51.69,1.95,0.69,1.03,-0.23
0,00:01:51.71,1.49,0.92,1.61,-0.23
0,00:01:51.73,1.72,0.92,1.61,0
0,00:01:51.75,1.84,0.8,1.26,-0.11
0,00:01:51.77,1.84,0.69,1.03,-0.23
0,00:01:51.79,1.95,0.8,0.8,-0.23
0,00:01:51.81,2.18,1.03,1.15,-0.23
0,00:01:51.83,1.72,0.92,1.26,-0.23
0,00:01:51.85,2.18,0.69,1.49,0
0,00:01:51.87,1.84,0.46,1.15,-0.23
0,00:01:51.90,1.84,0.8,1.26,-0.34
0,00:01:51.92,2.07,0.69,0.92,0
0,00:01:51.94,1.72,0.57,1.26,0
0,00:01:51.96,1.72,0.92,1.15,0
0,00:01:51.98,1.72,0.8,1.03,0
0,00:01:52.00,1.95,1.03,1.15,-0.34
0,00:01:52.02,1.72,0.8,0.46,-0.11
0,00:01:52.04,1.61,0.69,0.92,-0.23
0,00:01:52.06,1.95,1.03,1.03,0
0,00:01:52.08,1.84,0.69,1.03,-0.11
0,00:01:52.11,1.84,0.92,1.26,-0.11
0,00:01:52.13,0,0.69,0.8,-0.23
0,00:01:52.15,2.07,0.69,0.8,-0.34
0,00:01:52.17,1.84,0.92,0.92,0
0,00:01:52.19,1.84,0.92,0.92,0
0,00:01:52.21,1.95,0.46,0.92,-0.34
0,00:01:52.23,1.72,0.92,1.15,0.11
0,00:01:52.25,1.72,0.69,1.38,-0.11
0,00:01:52.27,1.72,0.69,1.26,-0.23
0,00:01:52.29,1.49,0.8,0.69,-0.11
0,00:01:52.32,2.07,0.92,0.8,0.11
0,00:01:52.34,1.95,0.8,0.8,0
0,00:01:52.36,2.07,0.8,1.26,0.46
0,00:01:52.38,1.49,0.8,1.49,-0.34
0,00:01:52.40,1.95,1.03,0.57,-0.11
0,00:01:52.42,1.95,0.69,1.49,-0.46
0,00:01:52.44,2.18,0.69,0.8,-0.34
0,00:01:52.46,1.84,0.8,1.38,-0.23
0,00:01:52.48,1.95,0.57,0.92,-0.23
0,00:01:52.51,1.61,0.69,0.57,0
0,00:01:52.53,2.07,0.57,0.8,0
0,00:01:52.55,1.26,0.69,0.8,-0.23
0,00:01:52.57,1.84,0.69,0.57,-0.23
0,00:01:52.59,1.84,0.92,1.15,-0.23
0,00:01:52.61,1.95,0.69,1.61,-0.23
0,00:01:52.63,2.07,0.8,1.03,-0.11
0,00:01:52.65,1.72,0.34,1.38,-0.23
0,00:01:52.67,1.84,0.8,0.57,0.34
0,00:01:52.69,1.84,1.03,1.03,-0.23
0,00:01:52.72,1.95,0.8,0.8,0.11
0,00:01:52.74,1.95,0.8,1.15,0.23
0,00:01:52.76,1.95,0.8,0.92,-0.11
