day,time,snsr_11,snsr_12,snsr_21,snsr_22
0,00:09:28.69,0.69,-0.23,-0.11,-0.34
0,00:09:28.72,0.23,0,0.57,-0.69
0,00:09:28.74,0.34,-0.57,0.46,-0.92
0,00:09:28.76,0.46,-0.92,1.26,-1.03
0,00:09:28.78,-0.34,-0.57,0,-0.57
0,00:09:28.80,-0.46,-0.11,0.11,-0.11
0,00:09:28.82,1.61,0.23,-0.46,-0.11
0,00:09:28.84,-0.23,0.46,-0.11,0
0,00:09:28.86,-0.23,-0.34,0.23,-0.23
0,00:09:28.88,0.23,-0.46,0.11,-0.23
0,00:09:28.91,-0.57,-0.46,0.23,-0.23
0,00:09:28.93,-0.57,-0.46,0.11,-0.34
0,00:09:28.95,-0.46,-0.57,0.34,0.11
0,00:09:28.97,0.34,-0.23,0.57,-0.34
0,00:09:28.99,0.11,-0.23,0.11,0.34
0,00:09:29.01,0.46,-0.46,0.69,0.34
0,00:09:29.03,0.8,-0.46,1.26,0
0,00:09:29.05,0,0.23,0.92,-0.57
0,00:09:29.07,0,-0.11,0.8,-0.57
0,00:09:29.09,0.23,0.46,0.69,-0.57
0,00:09:29.11,0,0.8,-0.11,-0.69
0,00:09:29.14,0.11,0,-0.46,-0.69
0,00:09:29.16,0.23,-0.46,0.34,-0.46
0,00:09:29.18,0.92,-0.34,1.26,-0.11
0,00:09:29.20,1.15,-0.92,0.92,-0.57
0,00:09:29.22,0.57,-0.69,0.57,-1.03
0,00:09:29.24,0,-0.46,0.92,-0.8
0,00:09:29.26,-0.23,-0.23,0.69,-0.92
0,00:09:29.28,-0.11,-0.46,0.69,-1.38
0,00:09:29.31,-0.11,-0.11,2.07,-0.23
0,00:09:29.33,0.69,-0.46,-0.23,-1.26
0,00:09:29.35,0.23,-1.03,-0.8,-0.69
0,00:09:29.37,-0.23,-2.07,-2.07,-1.72
0,00:09:29.39,-1.26,-2.76,-1.38,-1.03
0,00:09:29.41,-1.03,-7.59,-0.23,-2.76
0,00:09:29.43,41.96,38.05,-4.14,-132.65
0,00:09:29.45,-138.97,27.36,-144.03,105.75
0,00:09:29.47,10.46,60.69,-78.51,-11.27
0,00:09:29.49,79.89,35.06,43.91,-41.61
0,00:09:29.51,-27.13,16.44,27.13,88.51
0,00:09:29.54,99.09,10.46,-52.65,39.43
0,00:09:29.56,-12.76,2.76,70.92,-11.15
0,00:09:29.58,-15.4,-10.23,48.39,8.85
0,00:09:29.60,2.76,-11.49,-5.29,20.46
0,00:09:29.62,8.39,-3.33,-6.09,2.64
0,00:09:29.64,0.11,0.57,-2.64,-7.59
0,00:09:29.66,-6.55,2.41,0.57,-37.7
0,00:09:29.68,1.72,-6.09,0.34,14.48
0,00:09:29.70,-2.3,-1.03,-3.22,7.13
0,00:09:29.73,-2.07,-7.13,-2.3,0.11
0,00:09:29.75,-0.23,-5.29,-1.15,-1.72
0,00:09:29.77,2.07,0.57,-5.52,1.38
0,00:09:29.79,0.34,-0.46,-4.14,0.69
0,00:09:29.81,0.46,-0.92,-0.92,-20.92
0,00:09:29.83,-2.41,8.39,2.87,1.38
0,00:09:29.85,-2.18,8.16,-1.95,-4.94
0,00:09:29.87,-1.38,3.1,-10.35,0.92
0,00:09:29.89,4.02,2.41,-2.64,0.34
0,00:09:29.92,2.18,-1.38,1.95,2.87
0,00:09:29.94,5.98,1.15,0.11,4.14
0,00:09:29.96,1.95,0.69,-6.67,4.83
0,00:09:29.98,-21.61,4.25,-7.47,5.4
0,00:09:30.00,-7.47,12.99,1.95,0
0,00:09:30.02,2.07,9.31,0.57,0
0,00:09:30.04,-8.51,-84.14,-1.26,0
0,00:09:30.06,0.92,5.86,-0.46,7.93
0,00:09:30.08,-1.26,-4.37,-1.84,2.18
0,00:09:30.10,-5.75,-0.92,-3.56,1.95
0,00:09:30.12,-1.61,1.49,1.49,-4.14
0,00:09:30.14,0.23,3.45,1.38,-4.83
0,00:09:30.16,0.57,0.46,0.46,3.1
0,00:09:30.18,2.07,-0.8,0.11,4.71
0,00:09:30.21,1.26,0.92,0.57,0.23
0,00:09:30.23,2.53,2.3,1.61,-1.03
0,00:09:30.25,0.23,3.1,2.64,-0.92
0,00:09:30.27,-0.8,2.18,1.03,-1.72
0,00:09:30.29,3.33,-1.72,1.03,0.23
0,00:09:30.31,1.84,1.15,1.26,2.07
0,00:09:30.33,-1.26,0.8,-0.23,1.84
0,00:09:30.35,-0.34,1.61,-0.23,0.46
0,00:09:30.37,2.64,1.72,0.46,-1.49
0,00:09:30.40,1.38,0.23,0.92,-4.83
0,00:09:30.42,1.38,-1.61,-0.46,-1.38
0,00:09:30.44,-0.23,-0.92,-2.87,2.07
0,00:09:30.46,2.3,-2.99,-1.95,-0.23
0,00:09:30.48,-1.72,8.62,1.03,-0.46
0,00:09:30.50,0.23,4.37,2.64,-2.07
0,00:09:30.52,1.15,2.3,1.72,-1.03
0,00:09:30.54,0.92,1.15,1.61,-0.69
0,00:09:30.56,-0.46,0.23,1.72,0.23
0,00:09:30.58,0.11,-0.46,0.23,-0.23
0,00:09:30.61,0.57,0.92,-0.46,1.49
0,00:09:30.63,-0.57,1.38,0.46,1.84
0,00:09:30.65,-0.34,0.92,0.11,0.69
0,00:09:30.67,0.11,1.03,0.34,0.23
0,00:09:30.69,0.11,-0.46,0.57,0.23
0,00:09:30.71,0.11,-0.69,1.61,-0.11
0,00:09:30.73,0.11,-0.92,0.57,-0.46
0,00:09:30.75,0,-0.46,0.57,-0.57
0,00:09:30.77,-0.11,-0.46,1.61,-0.57
0,00:09:30.80,0,0.23,1.15,-1.03
0,00:09:30.82,0.11,0.11,-1.15,0
0,00:09:30.84,-0.34,-0.34,-0.8,0
0,00:09:30.86,-0.92,-0.11,1.38,-0.34
0,00:09:30.88,-0.46,0.11,1.38,-0.57
0,00:09:30.90,0.46,-0.11,0.34,-1.84
0,00:09:30.92,0.34,-0.34,0.92,-1.72
0,00:09:30.94,0.23,0.57,2.3,-2.07
0,00:09:30.96,-0.57,0.34,2.07,-0.92
0,00:09:30.99,-0.57,0.34,2.07,0.23
0,00:09:31.01,0.11,0.8,1.72,0.8
0,00:09:31.03,0.69,0.46,-0.57,-0.11
0,00:09:31.05,0.34,0.11,-0.46,-0.57
0,00:09:31.07,0,-0.57,-0.11,-0.8
0,00:09:31.09,-0.69,0.46,-0.11,-1.03
0,00:09:31.11,-1.03,-0.23,-0.11,-1.03
0,00:09:31.13,-0.92,-0.57,0.23,-0.57
0,00:09:31.15,-0.46,0.11,0.34,-0.92
0,00:09:31.17,-0.34,-0.11,-0.23,-0.8
0,00:09:31.19,-0.34,0,-0.23,-1.15
0,00:09:31.22,0,-0.57,1.26,-0.46
0,00:09:31.24,-0.34,-0.11,0.57,-0.46
0,00:09:31.26,-0.23,0.23,0.11,-0.57
0,00:09:31.28,0.34,0.11,0,-0.11
0,00:09:31.30,0.11,0.11,0,-0.23
0,00:09:31.32,0.23,0.34,-0.11,-0.23
0,00:09:31.34,-0.11,0.23,0.11,-0.46
0,00:09:31.36,-0.11,0.23,-0.92,-0.46
0,00:09:31.38,-0.23,0.34,0,-0.57
0,00:09:31.41,-0.23,0.23,0.34,-0.57
0,00:09:31.43,-0.46,0.11,0.57,-0.34
0,00:09:31.45,-0.34,0.46,0.8,-0.23
0,00:09:31.47,-0.23,-0.11,0.34,-0.57
0,00:09:31.49,0.11,0.23,1.38,-0.8
0,00:09:31.51,0.46,0.69,1.49,0.46
0,00:09:31.53,0.46,0.57,1.15,1.61
0,00:09:31.55,0.69,0,0.11,-0.69
0,00:09:31.57,0.23,0.11,-0.23,-1.49
0,00:09:31.59,-0.11,-0.69,-0.11,-2.53
0,00:09:31.62,-0.46,-0.46,0.92,-1.61
0,00:09:31.64,-0.11,0.11,-0.57,-1.15
0,00:09:31.66,-0.11,0.46,-0.57,-1.61
0,00:09:31.68,-0.69,-0.69,0.23,-0.46
0,00:09:31.70,-0.57,-1.15,-0.34,-0.34
0,00:09:31.72,-0.57,-1.38,-0.34,-0.92
0,00:09:31.74,-0.11,-2.18,0,-1.49
0,00:09:31.76,-1.15,-5.75,0.46,-1.72
0,00:09:31.78,0.92,-148.06,11.15,-125.07
0,00:09:31.81,-150.81,51.84,-19.31,-106.44
0,00:09:31.83,-108.05,63.22,-98.74,75.64
0,00:09:31.85,94.6,64.72,-53.34,56.79
0,00:09:31.87,-29.54,39.77,90.24,-29.66
0,00:09:31.89,102.42,11.49,37.13,67.94
0,00:09:31.91,14.71,6.09,-1.84,-29.89
0,00:09:31.93,-24.48,-7.01,77.25,-25.52
0,00:09:31.95,-4.6,-0.34,0.57,34.26
0,00:09:31.97,16.78,-2.3,-7.59,4.14
0,00:09:32.00,0.92,-1.72,-3.22,-5.63
0,00:09:32.02,-4.6,-2.18,-1.95,-8.62
0,00:09:32.04,-5.29,-2.18,3.1,0
0,00:09:32.06,-5.86,-2.99,-2.64,7.82
0,00:09:32.08,1.72,-2.41,3.1,-0.23
0,00:09:32.10,-0.34,-6.21,-1.95,-2.53
0,00:09:32.12,-1.61,-1.84,-8.51,-5.63
0,00:09:32.14,-2.3,1.15,-8.05,-8.16
0,00:09:32.16,2.76,2.3,-2.99,3.68
0,00:09:32.18,1.84,0.92,-0.34,-1.38
0,00:09:32.20,-1.03,1.95,4.14,-4.6
0,00:09:32.22,-0.92,-0.23,5.63,0.92
0,00:09:32.25,1.72,9.31,-2.07,1.15
0,00:09:32.27,5.06,4.14,-5.86,-0.34
0,00:09:32.29,5.29,3.1,-0.23,-0.11
0,00:09:32.31,7.13,4.71,6.55,-1.95
0,00:09:32.33,-0.23,10,-24.25,9.08
0,00:09:32.35,-37.47,23.68,-1.26,-28.51
0,00:09:32.37,-15.86,-22.42,4.14,-5.06
0,00:09:32.39,-2.07,-24.48,-1.38,2.53
0,00:09:32.41,6.67,3.56,-10.12,-0.34
0,00:09:32.44,-5.06,5.29,-2.53,-2.53
0,00:09:32.46,-3.45,-4.25,1.49,2.64
0,00:09:32.48,-0.11,-2.07,3.1,0.57
0,00:09:32.50,-1.26,-2.76,2.99,2.53
0,00:09:32.52,2.53,-1.95,0.92,-6.78
0,00:09:32.54,3.56,0.69,-0.69,1.15
0,00:09:32.56,1.03,3.45,0.11,1.72
0,00:09:32.58,0.34,2.53,-0.8,0.92
0,00:09:32.60,1.95,1.84,1.61,-1.84
0,00:09:32.62,0.23,2.99,1.49,0.46
0,00:09:32.65,0.23,2.3,3.22,1.15
0,00:09:32.67,1.95,1.26,1.61,2.3
0,00:09:32.69,2.41,1.26,0.8,0
0,00:09:32.71,3.22,1.49,0,0.23
0,00:09:32.73,4.02,1.72,2.07,-0.23
0,00:09:32.75,-0.69,3.22,0.8,-2.18
0,00:09:32.77,0.92,-1.49,-0.23,-5.86
0,00:09:32.79,0.69,2.64,1.15,-0.69
0,00:09:32.81,0.57,6.09,-0.69,0.46
0,00:09:32.83,2.18,1.49,0.57,1.15
0,00:09:32.86,-1.61,-0.69,-0.34,1.26
0,00:09:32.88,2.18,-0.57,-1.49,-1.26
0,00:09:32.90,-1.72,0.57,2.07,-0.92
0,00:09:32.92,1.26,2.3,2.07,-0.23
0,00:09:32.94,1.38,0.92,1.15,-0.92
0,00:09:32.96,0.69,0.46,0,-0.23
0,00:09:32.98,-0.92,-0.57,0.11,0.8
0,00:09:33.00,0.11,0.46,0.34,-0.23
0,00:09:33.02,-0.46,-0.11,-0.11,-0.46
0,00:09:33.04,-0.69,0,0,0.69
0,00:09:33.07,-1.03,-0.57,-1.38,1.49
0,00:09:33.09,-0.69,0.11,-0.69,-1.15
0,00:09:33.11,-0.57,-0.46,0.46,0.69
0,00:09:33.13,-1.49,-0.11,1.72,0.11
0,00:09:33.15,-1.26,0.57,2.07,-0.11
0,00:09:33.17,0.23,-0.46,1.84,-0.23
0,00:09:33.19,1.03,0.11,1.95,-2.07
0,00:09:33.21,1.61,0.8,3.56,-1.15
0,00:09:33.24,1.49,1.49,2.64,-0.23
0,00:09:33.26,0.8,1.03,2.07,-0.11
0,00:09:33.28,0.23,-1.15,-1.61,1.72
0,00:09:33.30,1.26,-0.69,-0.34,0.23
0,00:09:33.32,0.46,-0.23,0.11,0.57
0,00:09:33.34,0.11,0.11,1.26,0.11
0,00:09:33.36,-0.23,0.57,0.11,-0.46
0,00:09:33.38,-1.49,-0.34,-0.23,0.57
0,00:09:33.40,-1.15,-0.34,0.46,-0.34
0,00:09:33.42,-1.03,-0.69,0.11,-0.92
0,00:09:33.44,-1.49,0,-1.26,-0.69
0,00:09:33.47,-1.15,0.34,-1.03,0.11
0,00:09:33.49,0.11,0,-0.11,-0.23
0,00:09:33.51,0.23,-0.46,0,-1.84
0,00:09:33.53,-0.92,-0.11,0.57,-1.26
0,00:09:33.55,0.46,-0.23,0.11,-1.03
0,00:09:33.57,0.8,-0.23,0.11,-0.34
0,00:09:33.59,0.57,0,0.11,-0.11
0,00:09:33.61,0.8,-0.11,-0.46,-0.34
0,00:09:33.63,0.46,-0.23,-0.57,-0.11
0,00:09:33.66,-0.46,0.23,-0.8,0.23
0,00:09:33.68,-1.49,0.57,0.11,-0.46
0,00:09:33.70,0.69,1.38,0.46,0.11
0,00:09:33.72,0.11,0.34,0,-0.57
0,00:09:33.74,0.23,-0.34,0.8,-0.46
0,00:09:33.76,0.23,-0.11,1.61,-0.57
0,00:09:33.78,-0.23,-0.46,1.72,-0.11
0,00:09:33.80,-0.8,0,1.72,0.34
0,00:09:33.82,0.11,0,0.11,-0.69
0,00:09:33.85,0.11,0.69,-1.49,-0.11
0,00:09:33.87,0.23,0.46,0.57,-0.11
0,00:09:33.89,1.15,-0.11,-0.34,-0.46
0,00:09:33.91,1.61,0.46,-0.8,-0.46
0,00:09:33.93,0.57,-0.34,-0.46,-0.57
0,00:09:33.95,0.69,0.8,0.34,0
0,00:09:33.97,-0.34,0.92,0.11,-0.69
0,00:09:33.99,0.46,0.8,0,-0.69
0,00:09:34.01,0.23,0.8,0.34,0
0,00:09:34.03,0.69,0.92,-0.23,-0.69
0,00:09:34.06,0.46,0.69,0.11,-0.92
0,00:09:34.08,0.23,0.46,0.11,-0.69
0,00:09:34.10,0.46,0.69,-0.11,-0.92
0,00:09:34.12,0.57,0.57,0.23,-0.46
0,00:09:34.14,0.57,0.92,-0.11,-0.92
0,00:09:34.16,0.11,0.8,-0.23,-0.11
0,00:09:34.18,-0.23,0.8,0.34,-0.46
0,00:09:34.20,-0.11,0.8,0.23,-0.8
0,00:09:34.22,0,0.34,0,-0.34
0,00:09:34.24,0.23,0.23,-0.23,-0.8
0,00:09:34.27,0.23,-0.92,-0.23,-0.69
0,00:09:34.29,0.46,-2.76,0,-0.57
0,00:09:34.31,-0.23,-11.04,0.34,-1.03
0,00:09:34.33,4.48,35.06,4.02,-71.96
0,00:09:34.35,-109.78,57.24,-116.56,53.34
0,00:09:34.37,121.85,61.27,-32.3,-33.22
0,00:09:34.39,29.89,39.66,-19.66,-14.02
0,00:09:34.41,41.04,13.91,28.39,157.37
0,00:09:34.43,102.54,11.04,-125.07,22.07
0,00:09:34.46,-17.01,3.45,114.72,-27.01
0,00:09:34.48,-22.88,-9.54,13.33,40.12
0,00:09:34.50,17.01,-17.82,-7.24,13.33
0,00:09:34.52,4.37,0.8,-6.78,-0.11
0,00:09:34.54,-4.25,1.03,-3.91,-41.27
0,00:09:34.56,-1.03,2.18,3.22,17.7
0,00:09:34.58,0.92,1.61,-1.38,-0.57
0,00:09:34.60,-0.34,-0.34,-5.06,1.84
0,00:09:34.62,-1.72,-3.56,-3.45,-1.72
0,00:09:34.65,-2.3,-4.25,-4.37,-7.7
0,00:09:34.67,0.23,0.11,-3.45,0
0,00:09:34.69,-1.61,0.34,0,-5.4
0,00:09:34.71,-0.8,-2.07,-3.33,0
0,00:09:34.73,2.18,6.09,-3.22,0
0,00:09:34.75,0.46,7.93,-3.68,0
0,00:09:34.76,-1.15,6.9,0,2.18
0,00:09:34.79,0.92,3.33,-1.72,1.61
0,00:09:34.81,5.63,2.53,-2.3,6.55
0,00:09:34.83,9.54,3.22,-10.58,7.24
0,00:09:34.85,-4.02,4.83,-9.31,-17.13
0,00:09:34.87,-22.19,15.86,4.02,0
0,00:09:34.89,-10.58,-20.35,6.9,0
0,00:09:34.91,-1.26,-39.89,3.1,0
0,00:09:34.93,3.45,3.68,-9.43,0
0,00:09:34.95,-1.84,-7.47,-9.43,0
0,00:09:34.97,-8.05,-2.87,0.34,0
0,00:09:34.99,-1.15,3.68,1.72,0
0,00:09:35.01,-0.69,3.91,2.99,0
0,00:09:35.03,0.69,-8.85,0.57,0
0,00:09:35.04,1.84,1.38,-0.11,0
0,00:09:35.06,2.87,2.53,-1.38,0
0,00:09:35.08,0.11,0.57,0,0
0,00:09:35.10,0.34,2.76,-0.34,0
0,00:09:35.12,-0.46,2.87,0.8,0
0,00:09:35.14,-0.57,3.33,2.3,0
0,00:09:35.16,0.34,2.18,2.07,0
0,00:09:35.18,4.71,2.53,1.61,0
0,00:09:35.20,4.48,1.26,-1.03,0
0,00:09:35.22,1.26,-0.23,-1.26,0
0,00:09:35.24,4.14,-0.69,1.95,0
0,00:09:35.26,-0.69,-1.38,0.46,0
0,00:09:35.28,5.06,0.69,0.11,0
0,00:09:35.30,1.49,2.3,-0.11,0
0,00:09:35.32,3.45,6.78,2.07,0
0,00:09:35.34,-0.23,5.75,-1.49,0
0,00:09:35.35,0.46,2.76,-1.72,0
0,00:09:35.38,-0.34,-0.34,0,0
0,00:09:35.39,-2.76,-0.34,0.46,0
0,00:09:35.41,-1.61,0.46,1.84,0
0,00:09:35.43,-0.8,3.45,1.03,0
0,00:09:35.45,0.8,2.64,0.34,0
0,00:09:35.47,1.15,1.26,0.46,0
0,00:09:35.49,0.92,1.95,-0.11,0
0,00:09:35.51,-0.34,-1.84,0.34,0
0,00:09:35.53,-0.57,-0.69,1.38,0
0,00:09:35.55,-0.34,0.8,-0.23,0
0,00:09:35.57,-0.11,0.69,-0.34,0
0,00:09:35.59,-0.57,1.03,0,0
0,00:09:35.61,-0.69,0.23,1.61,0
0,00:09:35.63,-1.61,0,1.84,0
0,00:09:35.65,-0.34,0.23,-1.61,0
0,00:09:35.67,1.49,0.69,11.04,0
0,00:09:35.69,1.72,0.46,7.36,0
0,00:09:35.70,0.92,1.03,-2.64,0
0,00:09:35.72,-1.49,0.92,-1.15,0
0,00:09:35.74,4.6,0.8,-0.34,0
0,00:09:35.76,-0.34,-0.92,-1.61,0
0,00:09:35.78,-1.26,0.69,0.8,0
0,00:09:35.80,-1.26,0.34,0.23,0
0,00:09:35.82,0.46,-0.23,1.03,0
0,00:09:35.84,-0.34,0,-1.26,0
0,00:09:35.86,-1.61,-0.34,0.46,0
0,00:09:35.88,-1.49,0.46,0.69,0
0,00:09:35.90,-1.15,1.03,0.23,0
0,00:09:35.92,-1.61,0.57,0.69,0
0,00:09:35.94,-1.15,-0.57,-0.34,0
0,00:09:35.96,-1.03,0.11,-0.46,0
0,00:09:35.98,-1.26,0.11,-0.11,0
0,00:09:35.99,-0.92,0.46,-0.23,0
0,00:09:36.01,-0.57,0.23,-0.34,0
0,00:09:36.03,-0.11,0.11,0.34,0
0,00:09:36.05,0.11,-0.46,0.57,0
0,00:09:36.07,1.03,-1.84,0.34,0
0,00:09:36.09,1.49,-0.23,-0.11,0
0,00:09:36.11,1.61,0.69,-0.92,0
0,00:09:36.13,0.57,0.69,-0.46,0
0,00:09:36.15,-1.72,0.69,0,0
0,00:09:36.17,-0.34,0.92,0,0
0,00:09:36.19,-1.15,1.03,-0.11,0
0,00:09:36.21,-0.57,0.92,0.34,0
0,00:09:36.23,-1.26,1.03,0.34,0
0,00:09:36.25,-0.23,1.84,0.11,0
0,00:09:36.27,0.11,1.84,0,0
0,00:09:36.29,-0.23,1.38,-0.23,0
0,00:09:36.31,0.57,0.92,-0.23,0
0,00:09:36.33,0.11,0,0.11,0
0,00:09:36.35,-0.34,0.23,0.23,0
0,00:09:36.36,-0.23,0.46,0.23,0
0,00:09:36.38,-0.11,0.8,0.23,0
0,00:09:36.40,0.46,0.69,-0.46,0
0,00:09:36.42,0.34,0.57,-0.11,0
0,00:09:36.44,0.34,0.57,0.11,0
0,00:09:36.46,0.23,0.8,0.46,0
0,00:09:36.48,-0.11,1.03,0.34,0
0,00:09:36.50,0.23,1.03,0.34,0
0,00:09:36.52,0.57,1.03,0.57,0
0,00:09:36.54,0.34,0.92,0.11,0
0,00:09:36.56,0.8,1.15,-0.11,0
0,00:09:36.58,0.46,0.92,0,0
0,00:09:36.60,0.46,0.92,0.23,0
0,00:09:36.62,0.23,1.26,0.11,0
0,00:09:36.64,0.23,0.92,0.11,0
0,00:09:36.65,0.11,1.03,0.23,0
0,00:09:36.67,-0.57,1.15,0.8,0
0,00:09:36.69,0.11,1.03,0,0
0,00:09:36.71,0.11,0.8,-0.46,0
0,00:09:36.73,0,1.03,-0.23,0
0,00:09:36.75,-0.11,0.23,-0.34,0
0,00:09:36.77,0.23,-0.69,-0.23,0
0,00:09:36.79,-0.23,-2.87,-1.84,0
0,00:09:36.81,-1.26,-11.04,0.11,0
0,00:09:36.83,-7.93,59.66,24.71,-164.61
0,00:09:36.85,-84.72,32.53,-45.41,1.03
0,00:09:36.87,77.13,64.03,-78.4,-15.63
0,00:09:36.89,-12.53,38.85,-34.14,-5.63
0,00:09:36.91,-57.93,23.79,-25.63,-46.9
0,00:09:36.94,93.45,8.97,14.83,66.56
0,00:09:36.96,-16.44,5.29,40,-22.19
0,00:09:36.98,-37.36,-15.75,29.31,23.33
0,00:09:37.00,-1.26,0.57,-5.75,12.07
0,00:09:37.02,5.4,-4.94,-10.23,-19.54
0,00:09:37.04,3.22,-2.53,-3.1,9.66
0,00:09:37.06,-2.87,5.17,-14.14,5.86
0,00:09:37.08,-8.28,-8.05,-2.99,-10.69
0,00:09:37.10,-4.48,1.38,6.32,-4.48
0,00:09:37.12,-4.37,1.38,-4.83,12.76
0,00:09:37.15,-2.41,-1.03,-1.95,-1.61
0,00:09:37.17,4.48,-0.46,2.07,-2.53
0,00:09:37.19,-1.03,-3.91,0.23,2.3
0,00:09:37.21,-1.72,1.26,-0.11,-4.37
0,00:09:37.23,-3.68,-2.76,-4.25,-0.92
0,00:09:37.25,7.24,0.57,-2.87,-0.11
0,00:09:37.27,0.8,5.17,11.04,0.69
0,00:09:37.29,-4.37,-1.72,4.94,0
0,00:09:37.31,-1.84,5.75,0.34,0
0,00:09:37.33,1.84,4.94,-1.84,-2.76
0,00:09:37.35,2.64,4.02,-2.41,9.2
0,00:09:37.38,1.61,1.84,2.07,-2.3
0,00:09:37.40,1.84,4.6,1.61,0
0,00:09:37.42,2.64,2.64,5.75,0
0,00:09:37.44,1.15,1.61,-26.55,6.21
0,00:09:37.46,17.24,8.97,-3.91,-49.77
0,00:09:37.48,-48.51,22.42,2.3,-4.25
0,00:09:37.50,-8.05,-68.85,-0.46,-7.93
0,00:09:37.52,0.8,1.38,-0.46,6.67
0,00:09:37.54,5.4,-0.92,-2.18,6.67
0,00:09:37.56,0.92,1.15,-0.46,2.99
0,00:09:37.58,-2.64,1.95,1.61,-12.99
0,00:09:37.60,-0.34,3.91,1.84,-1.15
0,00:09:37.62,-0.8,-1.49,1.84,0.46
0,00:09:37.65,-1.15,-1.49,1.61,-0.11
0,00:09:37.67,2.41,1.15,1.84,-2.87
0,00:09:37.69,1.72,1.72,1.15,0.34
0,00:09:37.71,3.22,3.45,0.57,0
0,00:09:37.73,0.8,1.26,2.07,-1.95
0,00:09:37.75,2.99,0.23,1.95,0.46
0,00:09:37.77,1.49,1.15,0.46,0
0,00:09:37.79,1.38,2.07,0,1.15
0,00:09:37.81,0.8,2.07,-0.34,0.92
0,00:09:37.83,0.92,3.45,-1.61,0.46
0,00:09:37.85,-4.14,2.76,0,-1.61
0,00:09:37.88,0,2.18,1.95,-0.11
0,00:09:37.90,2.3,2.07,0.23,-3.33
0,00:09:37.92,2.53,1.49,0.11,-1.26
0,00:09:37.94,7.82,-0.34,-0.11,-0.57
0,00:09:37.96,1.03,-4.6,0.23,-0.69
0,00:09:37.98,-0.92,-2.07,2.07,-0.11
0,00:09:38.00,0.46,3.79,1.61,-1.84
0,00:09:38.02,1.38,5.17,-0.11,-0.69
0,00:09:38.04,0.23,3.68,0.69,0.8
0,00:09:38.06,-0.69,2.41,0,0.46
0,00:09:38.09,0.23,1.03,0.8,1.61
0,00:09:38.11,2.07,0.34,0.8,1.95
0,00:09:38.13,-1.84,1.26,0.8,-0.8
0,00:09:38.15,-0.69,1.38,0.92,1.72
0,00:09:38.17,-0.11,1.49,-0.11,0.46
0,00:09:38.19,0.92,1.03,0.92,0.69
0,00:09:38.21,-0.23,0.23,1.15,1.15
0,00:09:38.23,0,0.69,1.03,0.46
0,00:09:38.25,0,0.92,0.8,-1.26
0,00:09:38.28,0.11,0.57,1.03,-0.23
0,00:09:38.30,-0.8,-0.23,0.92,-0.57
0,00:09:38.32,-0.11,0.23,1.26,0.46
0,00:09:38.34,0.11,0.8,0,-0.11
0,00:09:38.36,0.57,1.15,0.23,-0.69
0,00:09:38.38,0.34,0.69,1.26,-0.11
0,00:09:38.40,-0.46,0.92,1.49,-0.92
0,00:09:38.42,-0.46,0.69,1.15,-0.57
0,00:09:38.44,0.23,0.34,0,-0.11
0,00:09:38.46,-0.23,0.57,1.72,-1.03
0,00:09:38.49,-0.34,0.92,1.72,1.72
0,00:09:38.51,-0.23,1.61,0.23,0.92
0,00:09:38.53,-0.57,1.15,0.69,-0.34
0,00:09:38.55,-0.34,0.69,0.57,-0.69
0,00:09:38.57,0.11,0.92,0.34,-0.8
0,00:09:38.59,-0.23,0.92,0.46,-0.69
0,00:09:38.61,-0.57,0.92,0,-0.34
0,00:09:38.63,-0.11,1.38,-0.11,-0.57
0,00:09:38.65,0.11,0.46,0,-0.34
0,00:09:38.67,0,1.03,0.23,-0.57
0,00:09:38.70,-0.11,1.03,1.03,0.11
0,00:09:38.72,0.34,0.69,1.03,0.11
0,00:09:38.74,-0.11,0.57,0.57,-0.11
0,00:09:38.76,-0.34,0.8,0.8,-0.11
0,00:09:38.78,-0.11,0.46,0,-0.57
0,00:09:38.80,-0.46,0.8,0.23,-0.46
0,00:09:38.82,0,0.92,0.23,-0.23
0,00:09:38.84,-0.57,0.69,-0.11,-0.23
0,00:09:38.86,-0.34,0.11,0.23,0.11
0,00:09:38.88,-0.8,0.8,0.57,-0.34
0,00:09:38.91,-0.8,0.23,0.92,0.11
0,00:09:38.93,-0.11,0.23,0.46,-0.23
0,00:09:38.95,-0.69,0,0,-0.23
0,00:09:38.97,-0.34,-1.84,0.11,-1.03
0,00:09:38.99,0.69,0,0.57,-0.69
0,00:09:39.01,-0.11,-0.8,0.8,-0.69
0,00:09:39.03,0.34,-2.64,1.03,-0.69
0,00:09:39.05,3.68,-126.56,7.47,-29.43
0,00:09:39.08,19.77,53.22,48.16,-161.16
0,00:09:39.10,-106.9,84.6,-153.23,103.11
0,00:09:39.12,80.01,72.65,-78.97,105.87
0,00:09:39.14,-30.81,33.45,19.08,-0.57
0,00:09:39.16,102.99,-2.64,56.21,83.45
0,00:09:39.18,31.15,15.17,5.17,-19.66
0,00:09:39.20,-46.09,-12.99,75.52,-13.91
0,00:09:39.22,-3.68,12.41,-1.38,30.92
0,00:09:39.24,-0.34,0.34,-6.32,2.53
0,00:09:39.26,10.46,-1.03,-5.52,-5.29
0,00:09:39.28,-2.64,0.8,-0.57,-8.51
0,00:09:39.31,1.61,-0.8,0,4.6
0,00:09:39.33,-1.84,-4.83,-8.74,9.89
0,00:09:39.35,0.34,-3.22,0.34,1.84
0,00:09:39.37,-0.46,-2.99,-0.23,-5.75
0,00:09:39.39,3.68,2.3,-4.71,-19.66
